"","Latitude","Longitude","riskFactor"
"54369",30.157925,-95.629395,0.627053697989525
"54371",31.028593,-102.81517,0.723930386003468
"54378",31.813183,-98.79265,0.600724943677236
"54379",30.128899,-95.449715,0.652650173030767
"54381",31.808502,-102.51267,0.546431933332299
"54384",29.31528,-95.42503,0.51877948403006
"54385",29.352747,-94.968666,0.435811145976358
"54388",33.776897,-98.14795,0.701181638809626
"54390",31.816273,-102.4883,0.677393702038177
"54391",26.22759,-97.53326,0.51877948403006
"54392",29.233442,-95.45409,0.463298894225875
"54394",29.385954,-96.07754,0.307095033663071
"54395",26.19941,-98.3147,0.261930687427986
"54410",29.328909,-98.44053,0.331230601819954
"54411",32.836155,-96.81302,0.356287690447798
"54414",32.93623,-95.29386,0.627053697989525
"54415",29.162987,-97.94725,0.677393702038177
"54421",31.010256,-99.81375,0.677393702038177
"54422",32.51438,-100.65458,0.463298894225875
"54433",33.041546,-96.35254,0.546431933332299
"54436",31.488688,-97.73962,0.491011512786154
"54437",32.52639,-96.28614,0.382157140201564
"54442",30.98659,-96.68119,0.677393702038177
"54444",31.682423,-106.2632,0.0855445736704185
"54450",32.910576,-96.169876,0.463298894225875
"54456",29.587528,-98.041435,0.677393702038177
"54458",29.765211,-98.044655,0.51877948403006
"54460",33.670982,-96.67807,0.491011512786154
"54462",31.09673,-98.20934,0.723930386003468
"54469",29.961226,-95.28669,0.652650173030767
"54470",34.477108,-101.5703,0.677393702038177
"54471",33.107376,-96.41068,0.600724943677236
"54472",31.367783,-96.900566,0.723930386003468
"54474",31.230692,-105.77951,0.701181638809626
"54475",32.243446,-95.286026,0.202734394978755
"54476",30.253242,-94.36562,0.0370340588537532
"54477",32.721115,-94.40783,0.573800813567259
"54479",35.136116,-101.89547,0.463298894225875
"54482",29.227177,-95.453804,0.627053697989525
"54484",29.878448,-97.92716,0.627053697989525
"54485",32.190403,-99.314995,0.356287690447798
"54489",29.713348,-98.89302,0.600724943677236
"54491",27.586012,-97.54937,0.261930687427986
"54493",29.981413,-94.2142,0.491011512786154
"54494",33.159378,-96.406494,0.600724943677236
"54495",30.708014,-96.87008,0.51877948403006
"54497",27.179976,-98.147705,0.627053697989525
"54504",26.314009,-98.34015,0.652650173030767
"54505",30.045853,-94.982605,0.51877948403006
"54507",32.3885,-96.808136,0.307095033663071
"54511",29.206821,-97.2953,0.723930386003468
"54512",26.171818,-97.894226,0.677393702038177
"54516",28.023222,-97.21845,0.723930386003468
"54517",31.062628,-99.36838,0.491011512786154
"54529",31.894316,-102.544655,0.701181638809626
"54532",29.284,-95.43552,0.307095033663071
"54533",30.542652,-102.555145,0.408712314356587
"54536",34.95458,-100.9183,0.546431933332299
"54539",29.541313,-95.3955,0.491011512786154
"54541",32.22661,-102.5968,0.51877948403006
"54546",32.724377,-99.48523,0.652650173030767
"54549",35.182854,-100.97698,0.546431933332299
"54550",26.20997,-97.72068,0.51877948403006
"54553",30.221823,-98.77003,0.463298894225875
"54554",28.24673,-97.25258,0.491011512786154
"54555",27.899055,-97.3064,0.356287690447798
"54558",27.133287,-98.149216,0.600724943677236
"54565",31.836185,-102.40981,0.51877948403006
"54566",29.182932,-98.11356,0.546431933332299
"54568",33.012497,-96.83152,0.331230601819954
"54579",32.403458,-99.39595,0.573800813567259
"54585",29.271748,-95.44342,0.573800813567259
"54587",32.25207,-97.7273,0.573800813567259
"54597",28.124292,-97.82671,0.600724943677236
"54598",30.69727,-101.2379,0.51877948403006
"54614",32.46303,-100.580765,0.463298894225875
"54616",29.144035,-95.55137,0.463298894225875
"54617",30.57637,-100.6282,0.51877948403006
"54621",29.961016,-97.780754,0.382157140201564
"54625",29.528933,-95.41666,0.677393702038177
"54629",30.127794,-95.443695,0.408712314356587
"54630",35.767555,-101.95576,0.677393702038177
"54631",29.975748,-93.98876,0.382157140201564
"54635",30.33749,-95.46249,0.0946462027991201
"54637",29.845295,-95.95964,0.221287346441177
"54638",29.752495,-96.60597,0.627053697989525
"54639",31.98151,-106.35222,0.677393702038177
"54641",28.046627,-97.760315,0.652650173030767
"54644",29.00972,-95.59599,0.435811145976358
"54649",30.673326,-101.00283,0.307095033663071
"54651",34.161205,-99.296906,0.677393702038177
"54654",32.466118,-100.58851,0.627053697989525
"54656",30.57662,-100.63238,0.573800813567259
"54668",32.81996,-96.81686,0.221287346441177
"54673",31.980087,-97.11197,0.627053697989525
"54674",30.429138,-97.634445,0.546431933332299
"54678",30.201517,-98.1108,0.307095033663071
"54679",31.611334,-97.103516,0.356287690447798
"54681",31.04415,-104.77758,0.221287346441177
"54682",30.010544,-95.26521,0.463298894225875
"54687",32.408012,-95.98579,0.356287690447798
"54688",30.724096,-97.669586,0.408712314356587
"54689",28.982508,-95.670525,0.463298894225875
"54690",28.047832,-97.76216,0.627053697989525
"54693",32.369244,-96.64058,0.627053697989525
"54694",33.407684,-102.131836,0.51877948403006
"54698",32.49441,-100.29963,0.307095033663071
"54701",28.9113,-99.10976,0.283971373533983
"54707",29.418612,-95.42755,0.356287690447798
"54708",30.684347,-95.72594,0.356287690447798
"54712",29.602907,-99.74826,0.546431933332299
"54715",32.11336,-95.68022,0.241024861412633
"54719",30.131575,-93.98102,0.573800813567259
"54727",32.510517,-94.609314,0.382157140201564
"54728",33.465607,-97.16447,0.546431933332299
"54730",34.496357,-102.25114,0.627053697989525
"54731",30.070198,-95.92955,0.169171081740017
"54739",33.165005,-95.28901,0.51877948403006
"54740",35.249443,-102.45538,0.546431933332299
"54742",26.13024,-97.70176,0.627053697989525
"54745",32.73627,-97.437035,0.463298894225875
"54756",32.401,-100.79674,0.546431933332299
"54759",26.548105,-98.66846,0.331230601819954
"54760",36.072025,-102.53117,0.600724943677236
"54761",32.899963,-96.31817,0.546431933332299
"54769",26.331036,-98.2224,0.51877948403006
"54770",34.146862,-99.22216,0.701181638809626
"54771",35.214813,-102.27162,0.573800813567259
"54780",29.361761,-100.91118,0.627053697989525
"54785",31.900343,-94.570694,0.573800813567259
"54787",26.335524,-98.34443,0.546431933332299
"54795",33.64327,-95.58909,0.283971373533983
"54796",29.690662,-96.926254,0.677393702038177
"54800",30.351385,-97.48027,0.331230601819954
"54805",31.743067,-106.267456,0.408712314356587
"54809",32.28642,-97.39159,0.51877948403006
"54810",36.12595,-102.61171,0.652650173030767
"54812",32.72077,-97.54579,0.491011512786154
"54813",27.898678,-97.246796,0.546431933332299
"54820",29.41291,-100.84561,0.51877948403006
"54824",31.085154,-97.70865,0.283971373533983
"54834",28.33074,-97.25721,0.600724943677236
"54838",32.99993,-96.7702,0.491011512786154
"54839",29.83175,-95.58659,0.463298894225875
"54840",26.26206,-98.36571,0.677393702038177
"54841",32.985588,-96.82841,0.435811145976358
"54842",31.794605,-99.379974,0.573800813567259
"54845",28.509111,-99.21837,0.677393702038177
"54848",33.45106,-98.93055,0.356287690447798
"54852",30.13516,-95.44484,0.307095033663071
"54859",32.475468,-97.6943,0.677393702038177
"54860",32.00181,-101.28211,0.652650173030767
"54869",32.721592,-97.38377,0.51877948403006
"54874",29.580727,-95.89742,0.221287346441177
"54875",33.14662,-96.83866,0.51877948403006
"54879",29.16795,-98.13271,0.652650173030767
"54882",29.312634,-95.424835,0.382157140201564
"54884",29.727287,-101.14689,0.382157140201564
"54885",26.271408,-97.99276,0.51877948403006
"54887",32.377735,-102.56576,0.546431933332299
"54892",29.032988,-98.45239,0.652650173030767
"54895",27.47142,-97.85539,0.307095033663071
"54901",32.695786,-96.38886,0.382157140201564
"54909",26.1803,-97.78904,0.573800813567259
"54911",32.492966,-94.17927,0.51877948403006
"54913",33.473614,-94.295006,0.51877948403006
"54916",33.24473,-97.49281,0.463298894225875
"54917",32.267426,-94.6991,0.241024861412633
"54921",31.323212,-94.81654,0.491011512786154
"54922",31.856018,-102.436035,0.283971373533983
"54929",29.882923,-97.74798,0.600724943677236
"54952",26.190346,-98.11669,0.408712314356587
"54954",29.202187,-95.45221,0.546431933332299
"54984",28.04554,-97.75884,0.408712314356587
"54985",30.222542,-95.65658,0.51877948403006
"54987",31.541275,-103.08893,0.491011512786154
"54990",29.885725,-95.577446,0.51877948403006
"54994",31.698416,-100.309654,0.723930386003468
"54995",31.035662,-100.53402,0.573800813567259
"54996",29.654053,-97.56443,0.546431933332299
"54997",33.20355,-97.150764,0.435811145976358
"54998",33.17475,-97.09164,0.408712314356587
"54999",30.480982,-97.752686,0.463298894225875
"55000",28.849346,-98.38036,0.546431933332299
"55002",31.730167,-100.290375,0.677393702038177
"55003",33.257774,-97.14978,0.408712314356587
"55006",29.590763,-98.78144,0.491011512786154
"55007",32.722294,-97.75799,0.382157140201564
"55010",29.10392,-98.937775,0.677393702038177
"55011",32.06621,-95.28439,0.627053697989525
"55017",31.717258,-99.12405,0.435811145976358
"55018",31.728003,-98.972466,0.463298894225875
"55020",31.500866,-100.4792,0.652650173030767
"55023",32.47046,-100.37731,0.382157140201564
"55025",32.073807,-97.1014,0.627053697989525
"55026",33.02128,-96.93396,0.677393702038177
"55034",32.92076,-96.818054,0.11547897319661
"55036",35.272213,-102.57448,0.491011512786154
"55038",31.099564,-98.21393,0.652650173030767
"55039",31.622316,-97.098,0.546431933332299
"55040",31.62422,-97.097,0.435811145976358
"55043",28.99746,-95.648384,0.463298894225875
"55047",29.563515,-95.70384,0.491011512786154
"55055",33.148926,-95.445,0.627053697989525
"55056",28.79024,-98.33152,0.546431933332299
"55059",29.016382,-99.093765,0.573800813567259
"55060",32.55662,-98.25625,0.546431933332299
"55061",32.53771,-98.31049,0.261930687427986
"55063",29.792707,-104.332146,0.627053697989525
"55066",28.664883,-97.047424,0.491011512786154
"55067",28.958088,-98.60573,0.408712314356587
"55069",29.591837,-98.10074,0.51877948403006
"55071",30.83991,-94.27117,0.600724943677236
"55073",30.002357,-97.61225,0.51877948403006
"55075",31.941126,-97.71206,0.701181638809626
"55084",30.60915,-96.37036,0.701181638809626
"55086",32.67391,-96.165985,0.261930687427986
"55087",27.482595,-98.107086,0.600724943677236
"55089",29.654047,-97.56433,0.51877948403006
"55097",28.680677,-100.34211,0.627053697989525
"55098",32.486954,-100.344284,0.241024861412633
"55101",32.375237,-98.95641,0.546431933332299
"55109",26.16094,-97.95866,0.283971373533983
"55114",30.210108,-97.1167,0.261930687427986
"55115",30.76205,-96.90936,0.51877948403006
"55117",25.93786,-97.49884,0.408712314356587
"55118",26.292738,-98.038574,0.600724943677236
"55120",32.544888,-95.901276,0.491011512786154
"55122",26.066347,-97.39943,0.600724943677236
"55123",34.42535,-100.20139,0.652650173030767
"55124",32.944225,-96.33417,0.546431933332299
"55125",30.148952,-95.44807,0.463298894225875
"55129",26.26987,-98.34769,0.627053697989525
"55130",27.22584,-98.13625,0.435811145976358
"55131",30.128588,-95.45688,0.701181638809626
"55132",32.57171,-94.78304,0.283971373533983
"55134",29.430805,-100.00997,0.546431933332299
"55137",27.626022,-98.3676,0.627053697989525
"55141",32.8368,-96.8164,0.261930687427986
"55144",29.083162,-95.403114,0.546431933332299
"55150",29.288916,-96.132034,0.600724943677236
"55153",29.954,-94.242355,0.283971373533983
"55154",31.969044,-96.42198,0.283971373533983
"55156",26.16893,-97.89423,0.546431933332299
"55157",33.73496,-96.85171,0.356287690447798
"55161",31.521421,-103.159195,0.51877948403006
"55163",28.918602,-98.435074,0.356287690447798
"55165",27.2578,-97.907936,0.600724943677236
"55167",34.150173,-99.23461,0.408712314356587
"55168",32.89678,-97.55713,0.573800813567259
"55178",30.564157,-97.69241,0.382157140201564
"55180",30.684628,-101.04755,0.51877948403006
"55181",32.958244,-94.70925,0.331230601819954
"55182",30.130241,-93.930084,0.491011512786154
"55183",32.552036,-95.78435,0.652650173030767
"55187",31.572458,-102.911476,0.723930386003468
"55188",29.411549,-98.78054,0.307095033663071
"55192",30.574076,-100.60177,0.382157140201564
"55195",32.8174,-97.0184,0.546431933332299
"55197",29.23076,-98.245735,0.491011512786154
"55199",33.15893,-97.06827,0.356287690447798
"55200",33.100517,-96.79498,0.573800813567259
"55203",27.803137,-97.64371,0.408712314356587
"55211",33.596107,-101.7882,0.600724943677236
"55215",28.49888,-97.636765,0.677393702038177
"55216",33.200184,-94.91512,0.600724943677236
"55217",26.231083,-97.94361,0.104605437990793
"55224",26.168827,-98.20906,0.627053697989525
"55228",29.468538,-95.09311,0.221287346441177
"55234",34.421417,-102.998055,0.723930386003468
"55242",29.690355,-96.96991,0.745575692894066
"55244",30.880577,-96.37003,0.408712314356587
"55271",26.19413,-98.25827,0.0628186684538377
"55274",29.263731,-95.4485,0.546431933332299
"55277",29.534346,-98.68156,0.185366666905418
"55279",31.539768,-103.067406,0.652650173030767
"55281",30.574549,-100.60685,0.701181638809626
"55284",29.846638,-104.29623,0.154122802448314
"55291",26.212147,-97.9433,0.0332690993268274
"55297",26.054169,-97.56007,0.491011512786154
"55299",32.46847,-94.78015,0.408712314356587
"55303",29.049261,-95.56723,0.185366666905418
"55313",30.721666,-97.66683,0.677393702038177
"55315",28.15675,-97.00118,0.491011512786154
"55316",31.741611,-103.61139,0.356287690447798
"55317",33.0129,-96.80267,0.283971373533983
"55321",27.056332,-99.43615,0.408712314356587
"55334",30.468664,-96.209564,0.573800813567259
"55355",33.1308,-96.080734,0.677393702038177
"55357",26.162882,-97.51367,0.600724943677236
"55363",32.35992,-102.55987,0.627053697989525
"55369",29.45577,-100.94923,0.652650173030767
"55376",33.012383,-96.8074,0.331230601819954
"55383",30.587164,-96.28674,0.356287690447798
"55391",31.517733,-99.11324,0.677393702038177
"55392",31.845617,-94.33799,0.546431933332299
"55399",31.948565,-97.74138,0.435811145976358
"55402",29.654528,-97.5795,0.356287690447798
"55408",29.551517,-95.88932,0.546431933332299
"55412",30.453278,-93.96532,0.463298894225875
"55417",30.14581,-97.23581,0.463298894225875
"55425",29.483845,-95.93786,0.261930687427986
"55426",31.934193,-102.32381,0.677393702038177
"55429",27.834093,-97.38406,0.331230601819954
"55432",28.348333,-99.27188,0.627053697989525
"55439",31.788359,-102.47961,0.627053697989525
"55442",28.50664,-98.18347,0.546431933332299
"55443",32.40169,-96.82063,0.546431933332299
"55445",32.70553,-97.6752,0.546431933332299
"55447",31.547329,-103.04279,0.600724943677236
"55451",32.39782,-96.78026,0.283971373533983
"55453",30.729677,-94.427124,0.546431933332299
"55459",29.995838,-94.95506,0.600724943677236
"55467",26.377817,-98.77145,0.546431933332299
"55469",33.84924,-102.22485,0.677393702038177
"55470",32.61759,-95.07979,0.491011512786154
"55480",33.984108,-101.85405,0.51877948403006
"55481",32.232525,-95.85216,0.546431933332299
"55484",32.33261,-98.17793,0.307095033663071
"55493",28.445267,-98.10047,0.573800813567259
"55498",26.318995,-98.553474,0.356287690447798
"55499",32.717678,-94.94055,0.408712314356587
"55504",29.746704,-95.576225,0.573800813567259
"55509",31.474098,-100.38618,0.652650173030767
"55516",29.908249,-97.928955,0.546431933332299
"55519",32.99853,-96.76815,0.154122802448314
"55520",26.21511,-98.18092,0.627053697989525
"55522",33.644466,-101.87081,0.723930386003468
"55523",26.187176,-98.094025,0.463298894225875
"55525",32.69085,-95.859085,0.491011512786154
"55526",33.517284,-96.57815,0.463298894225875
"55527",32.602757,-95.47981,0.600724943677236
"55530",26.176214,-98.33573,0.546431933332299
"55534",33.072178,-97.47358,0.546431933332299
"55537",31.097874,-98.74118,0.627053697989525
"55539",32.69812,-94.81665,0.382157140201564
"55540",30.488695,-97.639755,0.627053697989525
"55552",27.88838,-97.31303,0.600724943677236
"55554",29.377438,-95.006,0.463298894225875
"55555",28.843777,-99.8531,0.491011512786154
"55556",26.169197,-98.21827,0.51877948403006
"55557",27.146032,-98.14951,0.573800813567259
"55559",33.96423,-98.65809,0.600724943677236
"55560",31.88103,-95.73381,0.491011512786154
"55561",30.450493,-93.96619,0.435811145976358
"55562",30.874897,-101.37658,0.546431933332299
"55565",29.653645,-97.58645,0.356287690447798
"55569",28.953749,-97.90895,0.627053697989525
"55570",31.127104,-101.4676,0.723930386003468
"55572",30.997091,-97.49488,0.491011512786154
"55583",33.583454,-102.153435,0.652650173030767
"55584",29.073824,-95.30899,0.573800813567259
"55585",26.238855,-98.4109,0.463298894225875
"55586",33.217144,-98.50658,0.723930386003468
"55588",29.221653,-96.22868,0.463298894225875
"55589",28.562393,-97.796394,0.627053697989525
"55591",27.878345,-97.32198,0.546431933332299
"55594",33.307533,-98.63629,0.627053697989525
"55597",32.508453,-96.663635,0.491011512786154
"55609",31.120073,-97.85909,0.463298894225875
"55616",30.231237,-95.458626,0.51877948403006
"55621",33.04204,-96.83782,0.261930687427986
"55624",28.9728,-97.823845,0.627053697989525
"55627",32.532375,-100.67426,0.600724943677236
"55632",32.57068,-94.73522,0.677393702038177
"55635",30.695087,-101.09397,0.51877948403006
"55636",30.594194,-98.45314,0.546431933332299
"55639",30.661558,-100.95149,0.652650173030767
"55642",31.064434,-99.26731,0.491011512786154
"55652",30.159075,-99.237976,0.546431933332299
"55653",32.37452,-98.997116,0.677393702038177
"55655",28.064285,-97.782394,0.261930687427986
"55656",30.87948,-100.255745,0.627053697989525
"55660",30.827053,-101.84774,0.356287690447798
"55661",29.115343,-95.97985,0.51877948403006
"55663",32.29861,-95.439445,0.627053697989525
"55666",33.59878,-98.440475,0.627053697989525
"55668",29.689173,-96.70922,0.573800813567259
"55670",32.7888,-97.93877,0.491011512786154
"55677",28.286743,-98.11379,0.491011512786154
"55683",33.176426,-99.552795,0.546431933332299
"55685",32.645893,-97.42395,0.0565864273624167
"55687",27.719534,-97.61932,0.51877948403006
"55691",26.151293,-98.17461,0.307095033663071
"55697",32.90956,-96.55656,0.408712314356587
"55698",32.82032,-96.81578,0.104605437990793
"55700",35.182888,-100.9637,0.652650173030767
"55711",32.675365,-97.17131,0.463298894225875
"55712",30.554403,-97.48159,0.463298894225875
"55714",32.48694,-100.344345,0.677393702038177
"55716",33.052284,-97.47886,0.600724943677236
"55718",29.150127,-95.506615,0.546431933332299
"55723",28.956282,-98.43788,0.491011512786154
"55724",32.99352,-96.328415,0.463298894225875
"55729",29.934618,-96.03035,0.435811145976358
"55733",27.82991,-97.663216,0.701181638809626
"55741",31.802698,-96.26114,0.463298894225875
"55743",30.764051,-95.02951,0.185366666905418
"55745",30.221104,-98.69827,0.382157140201564
"55746",29.29867,-99.62442,0.627053697989525
"55747",32.697906,-96.46793,0.382157140201564
"55749",29.047716,-99.69151,0.652650173030767
"55750",30.128292,-96.133446,0.435811145976358
"55751",26.313745,-98.433846,0.573800813567259
"55752",34.30238,-99.79993,0.546431933332299
"55767",25.892092,-97.43488,0.463298894225875
"55768",26.32308,-98.361046,0.600724943677236
"55769",33.305183,-97.02675,0.546431933332299
"55770",30.713615,-96.85417,0.491011512786154
"55775",27.984589,-97.68313,0.600724943677236
"55776",28.048134,-97.76257,0.652650173030767
"55779",33.558586,-97.87241,0.463298894225875
"55782",31.810638,-97.61058,0.408712314356587
"55786",32.954617,-96.82226,0.382157140201564
"55787",27.501755,-97.84083,0.546431933332299
"55792",29.960106,-95.286934,0.546431933332299
"55794",33.219566,-97.196495,0.463298894225875
"55802",29.641508,-95.548195,0.463298894225875
"55808",30.090923,-95.44182,0.600724943677236
"55818",33.670124,-101.12875,0.491011512786154
"55827",32.294235,-95.440575,0.573800813567259
"55828",25.893902,-97.44696,0.677393702038177
"55834",31.05291,-104.61694,0.307095033663071
"55839",29.54091,-95.39525,0.408712314356587
"55844",33.25181,-97.17678,0.51877948403006
"55845",29.653631,-97.59344,0.51877948403006
"55849",26.132032,-97.5055,0.546431933332299
"55855",31.96489,-102.64855,0.408712314356587
"55856",30.042759,-95.93661,0.491011512786154
"55858",30.209913,-97.10993,0.283971373533983
"55862",32.403175,-99.40666,0.627053697989525
"55866",27.776323,-98.07528,0.546431933332299
"55868",30.21011,-97.11645,0.283971373533983
"55869",35.227066,-100.170456,0.652650173030767
"55870",32.42731,-97.81511,0.51877948403006
"55871",28.153505,-97.00215,0.546431933332299
"55872",32.731483,-97.78028,0.652650173030767
"55873",31.604937,-97.862335,0.701181638809626
"55877",32.71178,-97.39936,0.491011512786154
"55881",30.39433,-97.67191,0.382157140201564
"55883",26.242397,-98.10106,0.307095033663071
"55887",26.117327,-98.26045,0.185366666905418
"55889",26.16707,-98.314865,0.627053697989525
"55902",29.946262,-97.67207,0.652650173030767
"55903",26.317286,-98.22491,0.546431933332299
"55908",32.04224,-94.735405,0.652650173030767
"55909",33.16382,-97.075905,0.491011512786154
"55911",30.25431,-93.8074,0.677393702038177
"55918",27.520178,-97.84101,0.382157140201564
"55921",33.3805,-96.58013,0.51877948403006
"55922",32.24106,-101.45105,0.627053697989525
"55923",34.187096,-102.66742,0.435811145976358
"55925",29.40631,-95.03675,0.491011512786154
"55928",33.15803,-97.43861,0.51877948403006
"55929",32.284954,-97.595116,0.573800813567259
"55930",29.696922,-99.98249,0.356287690447798
"55931",30.80455,-95.06533,0.435811145976358
"55939",26.243456,-98.368935,0.600724943677236
"55942",30.647802,-96.48152,0.51877948403006
"55945",30.952658,-102.98931,0.463298894225875
"55951",30.694952,-96.43002,0.463298894225875
"55953",31.788235,-106.29904,0.261930687427986
"55955",30.45204,-97.72534,0.356287690447798
"55964",32.00254,-97.09622,0.546431933332299
"55970",33.158546,-95.05082,0.627053697989525
"55971",31.054487,-104.593124,0.573800813567259
"55980",30.793192,-97.62103,0.627053697989525
"55984",30.002716,-95.37439,0.546431933332299
"55988",28.326002,-97.70699,0.546431933332299
"55990",26.276608,-98.354675,0.154122802448314
"55994",30.212418,-95.45663,0.331230601819954
"55999",32.181263,-95.31805,0.546431933332299
"56001",33.994938,-98.584625,0.546431933332299
"56005",33.164753,-96.4464,0.408712314356587
"56008",30.222183,-96.93247,0.491011512786154
"56010",30.828539,-97.60225,0.51877948403006
"56011",29.573694,-98.03924,0.627053697989525
"56012",26.925768,-99.29025,0.677393702038177
"56014",30.690832,-97.65636,0.546431933332299
"56017",33.2454,-97.47689,0.491011512786154
"56032",29.727102,-95.7731,0.408712314356587
"56034",31.641294,-95.57906,0.283971373533983
"56040",36.051453,-102.005775,0.463298894225875
"56041",30.525791,-95.35052,0.185366666905418
"56042",33.96927,-101.85405,0.600724943677236
"56044",30.214058,-95.78958,0.408712314356587
"56046",32.63868,-95.374275,0.491011512786154
"56047",33.047375,-97.47502,0.356287690447798
"56048",29.475868,-95.353584,0.573800813567259
"56059",32.05026,-94.57216,0.573800813567259
"56068",33.24509,-97.48757,0.652650173030767
"56072",33.065777,-97.01598,0.627053697989525
"56077",35.117283,-101.93185,0.463298894225875
"56080",33.048897,-97.4769,0.546431933332299
"56082",30.620401,-96.376915,0.652650173030767
"56085",32.80263,-96.81665,0.408712314356587
"56090",32.004528,-96.14392,0.600724943677236
"56092",32.231987,-95.34978,0.701181638809626
"56096",32.81966,-96.81491,0.283971373533983
"56102",29.893473,-95.757965,0.169171081740017
"56104",28.303183,-98.113556,0.677393702038177
"56105",29.771255,-95.192406,0.283971373533983
"56106",32.244347,-95.33902,0.331230601819954
"56107",32.575058,-101.76318,0.600724943677236
"56112",29.654076,-97.56448,0.463298894225875
"56113",29.18109,-95.90805,0.573800813567259
"56114",28.908516,-96.12935,0.463298894225875
"56119",32.703217,-97.956215,0.627053697989525
"56123",29.365835,-95.33243,0.356287690447798
"56125",32.355225,-95.2074,0.51877948403006
"56127",30.64459,-97.033424,0.573800813567259
"56128",35.861275,-101.444244,0.677393702038177
"56129",28.428019,-99.251236,0.573800813567259
"56130",32.00729,-96.43295,0.491011512786154
"56131",26.316816,-98.638916,0.283971373533983
"56139",33.919716,-101.853615,0.600724943677236
"56163",32.940914,-96.822525,0.356287690447798
"56167",30.131897,-97.264,0.573800813567259
"56168",32.183098,-102.12496,0.573800813567259
"56169",33.66701,-101.447426,0.491011512786154
"56170",32.698723,-96.458626,0.382157140201564
"56171",29.32663,-95.869736,0.435811145976358
"56175",32.11137,-94.772606,0.382157140201564
"56189",32.244106,-95.34346,0.51877948403006
"56192",32.49358,-100.63532,0.51877948403006
"56193",30.336138,-104.12802,0.463298894225875
"56194",31.844856,-102.4091,0.600724943677236
"56196",31.09727,-97.73811,0.408712314356587
"56198",30.76439,-95.189766,0.573800813567259
"56199",34.31502,-101.732735,0.600724943677236
"56201",30.896187,-97.80044,0.51877948403006
"56202",28.354288,-99.61794,0.356287690447798
"56203",29.369621,-94.99767,0.51877948403006
"56206",33.28974,-101.502396,0.677393702038177
"56208",33.07297,-97.69117,0.573800813567259
"56211",29.888168,-97.88802,0.546431933332299
"56221",30.670477,-100.99064,0.627053697989525
"56222",27.699175,-98.07833,0.573800813567259
"56223",29.790277,-98.0263,0.546431933332299
"56224",34.847286,-101.89555,0.261930687427986
"56225",33.56512,-98.63528,0.652650173030767
"56227",28.288282,-98.11381,0.51877948403006
"56234",32.791878,-96.22468,0.600724943677236
"56236",33.89887,-102.290436,0.701181638809626
"56237",33.57542,-97.9239,0.0772435248795333
"56238",33.181934,-96.64005,0.408712314356587
"56239",29.26535,-97.9679,0.600724943677236
"56241",29.844118,-97.958885,0.600724943677236
"56243",29.436865,-95.06663,0.491011512786154
"56246",26.239807,-98.29731,0.382157140201564
"56253",32.143658,-94.90994,0.600724943677236
"56255",32.59157,-97.91999,0.546431933332299
"56256",30.149755,-99.23385,0.652650173030767
"56257",28.4421,-97.83173,0.677393702038177
"56258",26.321505,-98.24789,0.51877948403006
"56260",27.516296,-99.4482,0.600724943677236
"56261",31.58795,-94.620255,0.331230601819954
"56262",29.293972,-96.13024,0.652650173030767
"56264",31.474888,-97.16187,0.546431933332299
"56267",32.61105,-102.64243,0.701181638809626
"56276",30.136835,-96.34627,0.221287346441177
"56277",34.83928,-102.34819,0.600724943677236
"56278",26.191708,-97.6352,0.169171081740017
"56280",29.150202,-95.50857,0.463298894225875
"56281",33.643803,-96.450325,0.600724943677236
"56282",29.974777,-94.96286,0.491011512786154
"56286",31.465841,-100.52243,0.677393702038177
"56295",32.40564,-94.8509,0.356287690447798
"56296",31.94162,-102.40054,0.677393702038177
"56300",29.42632,-95.42754,0.573800813567259
"56301",31.73279,-100.28888,0.600724943677236
"56308",30.4246,-97.57619,0.491011512786154
"56316",27.692207,-97.81213,0.627053697989525
"56318",32.954224,-96.8235,0.283971373533983
"56319",35.210533,-101.65374,0.435811145976358
"56321",32.46877,-94.7797,0.491011512786154
"56323",33.091667,-96.41701,0.600724943677236
"56324",33.466274,-97.78566,0.491011512786154
"56325",33.190163,-97.556816,0.435811145976358
"56330",29.14188,-95.57273,0.677393702038177
"56331",33.01232,-97.43883,0.51877948403006
"56333",29.148144,-96.26009,0.573800813567259
"56336",30.584839,-100.66334,0.261930687427986
"56339",29.268442,-99.71409,0.408712314356587
"56341",31.464083,-94.72623,0.140187250427471
"56349",26.160555,-97.68289,0.573800813567259
"56350",31.877329,-102.40707,0.677393702038177
"56351",30.299189,-93.75364,0.51877948403006
"56352",32.46377,-98.63764,0.283971373533983
"56355",31.836578,-102.45448,0.627053697989525
"56358",32.59172,-97.41921,0.382157140201564
"56362",32.307545,-96.64454,0.435811145976358
"56363",32.236214,-97.760414,0.627053697989525
"56365",32.07707,-94.524475,0.573800813567259
"56366",26.166956,-97.81548,0.408712314356587
"56368",31.291613,-94.7295,0.169171081740017
"56369",31.043299,-99.24499,0.356287690447798
"56374",26.139503,-97.59377,0.283971373533983
"56381",30.161568,-95.450294,0.261930687427986
"56383",28.484972,-99.22567,0.546431933332299
"56384",32.45276,-99.66588,0.677393702038177
"56385",30.555466,-98.27372,0.463298894225875
"56386",35.22288,-100.6538,0.677393702038177
"56389",29.069738,-95.40885,0.600724943677236
"56391",35.22669,-100.20627,0.723930386003468
"56394",31.916122,-102.39552,0.463298894225875
"56395",26.174208,-98.31632,0.600724943677236
